Open,High,Low,Close,Adj Close,Volume,Date
0.0,0.009589483600563886,0.005316501839254584,0.019336585525141836,0.018369537456349727,0.26872943598222937,2019-01-02
0.00615255488204558,0.0,0.0,0.0,0.0,0.35350903564151387,2019-01-03
0.005158937648244488,0.014403470771922722,0.00860585207979725,0.02449552347420847,0.023270579980080752,0.3529302159535024,2019-01-04
0.021514786966190913,0.021566686033484328,0.025320310554442393,0.03160344407345761,0.030023312725265927,0.23471321024150715,2019-01-07
0.032673446704826525,0.026380673204843164,0.029489353777290117,0.03706816424540471,0.03521477249192706,0.22077456408457763,2019-01-08
0.03496634675573773,0.03181086483761408,0.038171718661426324,0.04203607577148194,0.03993429705170437,0.20565426979991314,2019-01-09
0.03290278335861396,0.031233151118355895,0.035226588497154876,0.04379391537692723,0.041604239321287206,0.16625747402879382,2019-01-10
0.035692433715555305,0.02926906550765851,0.0393956317200026,0.04153926712561207,0.03946236184482044,0.12050096870093864,2019-01-11
0.0318709725046169,0.025803018250076915,0.0348058556165447,0.03611279888696195,0.034307125175178865,0.12328598389952235,2019-01-14
0.03443134451864116,0.03597015680540705,0.039854650183867135,0.04799754627842501,0.045597807019208236,0.1763348865951832,2019-01-15
0.0445581934032796,0.040514532488213795,0.048957689586443864,0.04788290710028187,0.045488792746273043,0.13947623342352272,2019-01-16
0.0414246255319628,0.04274822958746327,0.0462038706141048,0.052774373070638925,0.05013569862107292,0.16827003373751548,2019-01-17
0.05269792444205679,0.049141218654505825,0.05480972269390205,0.05896512193386838,0.05601700714652946,0.26145635000167017,2019-01-18
0.049946467705311526,0.04190096314414482,0.04310571484115544,0.046316093917825985,0.04400042593762332,0.2589954529511975,2019-01-22
0.04501680839998412,0.03947469480514254,0.04142284168088417,0.04711856816482851,0.044762605896499164,0.16188735928783782,2019-01-23
0.044672832574738086,0.03920514208108217,0.048077996604138806,0.05113111433246287,0.04857454063650757,0.13219845007849818,2019-01-24
0.051666113588059726,0.047716238491929186,0.05530691001668164,0.05858295246614176,0.055653913721642634,0.1535876382069012,2019-01-25
0.045972173702718666,0.03797273315825822,0.04689231076664724,0.05078719679803323,0.0482480152905167,0.13780084009753818,2019-01-28
0.046660008731469804,0.038434915886563115,0.04398546618563015,0.044902171846810335,0.042657124007990155,0.12367221164445337,2019-01-29
0.04742428931148335,0.050142506830931466,0.051252606819257696,0.06060832236117053,0.057578050137136016,0.1787999590807362,2019-01-30
0.060035122969753996,0.0605792568748138,0.06494548068746198,0.07008558870075199,0.06658144464380555,0.15746296389083742,2019-01-31
0.06244266219212369,0.059077295227929594,0.0669344050650893,0.06737232542599003,0.06400397005143332,0.13076784163409827,2019-02-01
0.06301585804941623,0.06265887347646448,0.06823483092800464,0.0753209722055388,0.07155504835553461,0.1024536944249591,2019-02-04
0.07172878494548607,0.06920588427661412,0.07726141588841196,0.08105316435619547,0.07700075976508569,0.10995695126432174,2019-02-05
0.07673494811294657,0.06974504848922658,0.0774908959392594,0.07910424001688676,0.07514929953154903,0.10898407489060359,2019-02-06
0.06893913458854484,0.062350771245758496,0.06678137945641127,0.07035306067946157,0.0668355237957573,0.18239970604937034,2019-02-07
0.06026440131267097,0.05903874572128387,0.06532798634698744,0.07161414994991089,0.06803364585241511,0.11446798693923908,2019-02-08
0.0694741368256413,0.06285144471621718,0.07072094262841155,0.07100270212589777,0.06745275386957539,0.07487129221364866,2019-02-11
0.07123203463945604,0.06885929130375434,0.07588447722115765,0.08051816208790241,0.0764923714732646,0.11812879964592311,2019-02-12
