Open,High,Low,Close,Adj Close,Volume,Date
0.8958848206283763,0.8939327449644683,0.866538292411765,0.8776213541263975,0.877621323280654,0.05984021977605376,2024-01-02
0.8741427200215672,0.8762038455296646,0.8774421961571071,0.8714154435579831,0.8714154184056717,0.044009872642210165,2024-01-03
0.8724965917588825,0.8768843562928177,0.8781989422350494,0.8804514649572297,0.8804513813638017,0.02923705670421439,2024-01-04
0.8810356531873889,0.8950897067243171,0.8880366412482983,0.8969209888457399,0.8969210387628281,0.037263537743812955,2024-01-05
0.9074760585876818,0.9137374462678314,0.9079526360303298,0.9198009005531915,0.9198009192596484,0.0371290871332529,2024-01-08
0.9133058999554009,0.9193862152227703,0.9193381531763651,0.9156067755748227,0.9156067550048759,0.03524986433712983,2024-01-09
0.9262346367510665,0.9612414175798323,0.9321339746027659,0.9600709520450377,0.9600709337298388,0.07339548625055158,2024-01-10
0.9672496978984679,0.9606969466609838,0.9453769784805519,0.9573431318693038,0.957343139215266,0.05174320726862042,2024-01-11
0.9604938635961544,0.9752612062367414,0.9681136867957203,0.9737784201265551,0.9737784302056498,0.06095770271956115,2024-01-12
0.9724622804135381,0.9703270099296366,0.9601679054635304,0.9498073387249422,0.9498072856629638,0.04337420778834916,2024-01-16
0.9472564973741644,0.9462688307767406,0.9305172945713625,0.9529102940091494,0.9529101858718703,0.031991751344836714,2024-01-17
0.9650548602148883,0.9745466335889075,0.9729637268899312,0.9793705867643798,0.9793706492120129,0.0479913740014838,2024-01-18
0.9908093526751571,1.0001020818068336,0.9971106345130587,1.004330547205056,1.0043305853176518,0.07054292919830847,2024-01-19
1.0215021252678596,1.0204853159137255,1.0080834001570176,0.9986360899121329,0.9986362071998827,0.053837551041639564,2024-01-22
1.0100823132157495,1.013781667005771,1.0112478983212076,1.0102977448916848,1.0102978055611798,0.04425232456289224,2024-01-23
1.02853226195281,1.0402218934477265,1.0309576223246075,1.0290517947639464,1.0290518367918362,0.045100465463605535,2024-01-24
1.0291152984173924,1.0379759898501815,1.0235622113193215,1.0375080997445232,1.0375080624613136,0.042422914615927496,2024-01-25
1.0434499788255513,1.0423997771231193,1.0439598195020465,1.040781608827007,1.0407815412274035,0.03392651767187968,2024-01-26
1.04564471185351,1.0632933164169693,1.049153854172123,1.0642411328934591,1.0642411590128769,0.05851863639749948,2024-01-29
1.075137189128981,1.0749651196695,1.0714089490865986,1.0609677278706444,1.0609677847039554,0.0579557071198431,2024-01-30
1.0251029065639323,1.0465172151283473,1.0285154392890512,1.0271422998289985,1.0271422552830323,0.06485941535584668,2024-01-31
1.0420439305574372,1.055024378521832,1.048981804397987,1.0429638441556601,1.042963755947628,0.10694157481779737,2024-02-01
1.2672154179498099,1.3458332228874992,1.2552284393762834,1.3164660587015162,1.3164659465580935,0.34890153851172434,2024-02-02
1.302469187161246,1.2979889442703172,1.2765891693879887,1.263340995940528,1.263340910569334,0.15589614417689995,2024-02-05
1.2823045607297467,1.2817232520158626,1.2551940084269748,1.2473488978155896,1.2473487268903858,0.07135889011682214,2024-02-06
1.2617284283964816,1.296695838818954,1.2661323431216254,1.2980530123661387,1.2980529679846349,0.07757800229315434,2024-02-07
1.2971194011270468,1.2935311989599079,1.2965740260686374,1.2994510540255948,1.299451127193395,0.05883911375447379,2024-02-08
1.3129973333224492,1.3037397950320897,1.3049669898522125,1.2930064305753945,1.2930063287726201,0.0570670106251248,2024-02-09
1.2966735681815933,1.3226597181114232,1.301905574591135,1.2957002232392087,1.295700279164396,0.06133813182419502,2024-02-12
1.2578532400621505,1.28434352480327,1.2623830436812227,1.265761944150967,1.265761914378182,0.06810298123289887,2024-02-13
1.2957819022906865,1.3055092476329393,1.300220137633521,1.310635283241575,1.3106352518346138,0.05021355605995351,2024-02-14
1.3209876853300604,1.3548848571998322,1.3213057349679775,1.3472909261737225,1.347290943795854,0.08263114114184274,2024-02-15
1.3306927150321104,1.3220131653857417,1.310952096577133,1.3107717054682628,1.310771568440324,0.07863817841904595,2024-02-16
1.301920477740351,1.3125532038460752,1.3018368176649244,1.3054182517122235,1.3054182429797536,0.05531430364943038,2024-02-20
1.2908779492019404,1.2881206555033167,1.2854293156229486,1.292733690181689,1.2944269462727422,0.033103944428256496,2024-02-21
1.3379972587553188,1.3595467661239085,1.3345143078964548,1.3544515842096108,1.3562103325532384,0.07122928854467572,2024-02-22
1.3647805159700028,1.3744172711201663,1.3561502755578154,1.3472909261737225,1.3490420637790927,0.056895971815625446,2024-02-23
1.349074114337417,1.3464458175757092,1.350130737883586,1.3394823926356554,1.341225324899009,0.029243669029323894,2024-02-26
