Open,High,Low,Close,Adj Close,Volume,Date
0.0,0.0,0.0,0.006240243343156537,0.005277622976820551,0.1407902865560994,2019-01-02
0.020458662915796344,0.013894318336257871,0.013971235009419436,0.0,0.0,0.14375089103264743,2019-01-03
0.020458662915796344,0.00013103177434259372,0.013839477864610927,0.007540349831823612,0.006377176769547743,0.1378534429501497,2019-01-04
0.025801401461321483,0.019923955068476884,0.020297840532826683,0.021840851701047548,0.01847143827212383,0.13216509052891698,2019-01-07
0.044566043512453524,0.02765760489817315,0.029919581381832927,0.030421242090064027,0.025727953662797898,0.1181746899206387,2019-01-08
0.053036222399833965,0.032638537412384094,0.0412547684660427,0.026391038437461933,0.022319565215135118,0.0961103454830585,2019-01-09
0.029189443190649866,0.017433451309432524,0.019507071406716037,0.02730112041848587,0.023089245951565696,0.17033930523214372,2019-01-10
0.043653901374267834,0.021496861387733546,0.03835505541304296,0.02574102238791265,0.021769753726379015,0.0752554293589317,2019-01-11
0.03700808132731792,0.023594194819871905,0.03479633037874019,0.027171087452748655,0.022979242142943335,0.11542318110535571,2019-01-14
0.04990878205797844,0.03866824914848088,0.0492948202246537,0.04407172790973868,0.037272472861403116,0.11478401368626145,2019-01-15
0.05590306135421619,0.042076275343435166,0.05522600347546236,0.04537190878797448,0.03837209583891554,0.07562134676614551,2019-01-16
0.060985123948208875,0.04666396252686256,0.059575573054962305,0.05044200421863243,0.042660030462060794,0.08048044480349761,2019-01-17
0.06919462688405686,0.05964083343108828,0.0686700590674747,0.06331258980215715,0.05354466517850187,0.09250582141329658,2019-01-18
0.07180078988690641,0.06265568929913656,0.06774738195838181,0.060192393741010486,0.05090595746726945,0.13866368863755169,2019-01-22
0.09421429874701825,0.07471496276357481,0.0776327125160916,0.07605299364080764,0.06431957282546152,0.1453785106686309,2019-01-23
0.08548344390810514,0.06304885962604256,0.06313429808926485,0.07150288129396176,0.060471722621591395,0.12788813382122322,2019-01-24
0.0926505412940608,0.06894746458391898,0.06735203510486976,0.05304206841683001,0.04485899967794471,0.11858575298198926,2019-01-25
0.06372162492682487,0.04482891765504271,0.05852121422014811,0.054602166447403455,0.04617828434877569,0.08668916029083307,2019-01-28
0.06684913983273955,0.04600857864351582,0.06418865692407927,0.050052054100557575,0.042330088220978945,0.07190039443045193,2019-01-29
0.06567624717896203,0.04128978468186828,0.034532740670036643,0.025221039304100357,0.021330084415815742,0.22862472080977045,2019-01-30
0.038962703579455304,0.042207382121655534,0.03940948966694391,0.03861153358186886,0.03265466518196125,0.29690633464810146,2019-01-31
