Open,High,Low,Close,Adj Close,Volume,Date
130.0,133.74000549316406,129.60000610351562,132.9199981689453,127.7314682006836,8788000,2019-01-02
131.2100067138672,131.27999877929688,127.87999725341797,128.1300048828125,123.12841033935547,9428300,2019-01-03
130.44000244140625,134.58999633789062,130.1300048828125,133.64999389648438,128.4329376220703,11065800,2019-01-04
134.4499969482422,137.1699981689453,134.0399932861328,136.05999755859375,130.74888610839844,12928000,2019-01-07
137.97000122070312,138.19000244140625,135.9600067138672,136.8000030517578,131.46002197265625,9243000,2019-01-08
138.3000030517578,139.47999572753906,137.6199951171875,138.41000366210938,133.00714111328125,9987600,2019-01-09
136.80999755859375,138.82000732421875,136.36000061035156,138.6699981689453,133.25697326660156,12514900,2019-01-10
137.75,138.60000610351562,137.41000366210938,138.05999755859375,132.67080688476562,5860100,2019-01-11
136.99000549316406,138.1300048828125,136.64999389648438,137.10000610351562,131.748291015625,8666700,2019-01-14
136.9600067138672,137.72000122070312,135.25,137.33999633789062,131.9788818359375,7594900,2019-01-15
138.39999389648438,138.8699951171875,137.07000732421875,137.33999633789062,131.9788818359375,7258000,2019-01-16
136.97000122070312,137.91000366210938,136.58999633789062,137.27999877929688,131.92127990722656,5864900,2019-01-17
138.30999755859375,138.60000610351562,136.63999938964844,138.5,133.09364318847656,10263500,2019-01-18
137.89999389648438,139.52000427246094,136.97999572753906,138.0500030517578,132.66119384765625,8102300,2019-01-22
138.77000427246094,138.97999572753906,136.14999389648438,137.00999450683594,131.6617889404297,5465800,2019-01-23
137.11000061035156,138.32000732421875,136.52000427246094,137.6999969482422,132.32485961914062,4924800,2019-01-24
139.0,139.89999389648438,137.6999969482422,138.6699981689453,133.25697326660156,9756300,2019-01-25
137.50999450683594,137.50999450683594,134.80999755859375,135.99000549316406,130.68157958984375,9857200,2019-01-28
136.58999633789062,136.69000244140625,134.11000061035156,135.0,129.73023986816406,7457700,2019-01-29
136.10000610351562,137.89999389648438,135.50999450683594,137.60000610351562,132.22874450683594,8078100,2019-01-30
134.38999938964844,135.72999572753906,133.3000030517578,135.00999450683594,129.73983764648438,20095700,2019-01-31
135.38999938964844,140.35000610351562,135.25999450683594,140.14999389648438,134.67922973632812,13248300,2019-02-01
139.7899932861328,141.52000427246094,139.17999267578125,141.5,135.97654724121094,11882700,2019-02-04
142.0,142.9499969482422,141.8300018310547,142.52999877929688,136.96630859375,8455700,2019-02-05
141.9600067138672,142.4199981689453,141.0500030517578,141.49000549316406,135.96690368652344,6146900,2019-02-06
139.9199981689453,141.05999755859375,139.2100067138672,140.1699981689453,134.69845581054688,10675300,2019-02-07
138.69000244140625,140.39999389648438,138.52000427246094,140.3800048828125,134.90025329589844,5950700,2019-02-08
141.25999450683594,142.2899932861328,140.4499969482422,140.8000030517578,135.30386352539062,7600100,2019-02-11
141.7899932861328,142.8000030517578,141.25,141.99000549316406,136.4473876953125,6090000,2019-02-12
142.88999938964844,144.6999969482422,142.8699951171875,143.49000549316406,137.88885498046875,6885600,2019-02-13
142.97999572753906,143.47999572753906,142.39999389648438,143.16000366210938,137.8118438720703,6314000,2019-02-14
144.5500030517578,144.91000366210938,143.82000732421875,144.91000366210938,139.4964599609375,6536000,2019-02-15
144.4199981689453,144.8800048828125,144.02000427246094,144.44000244140625,139.04405212402344,8406700,2019-02-19
144.35000610351562,144.83999633789062,143.52000427246094,144.72999572753906,139.3231658935547,5283100,2019-02-20
144.35000610351562,145.02999877929688,143.17999267578125,144.0,138.62045288085938,8573400,2019-02-21
144.4199981689453,146.27999877929688,144.4199981689453,145.8699951171875,140.42059326171875,9680800,2019-02-22
146.91000366210938,147.1999969482422,145.80999755859375,146.05999755859375,140.60350036621094,9731200,2019-02-25
145.1999969482422,147.39999389648438,145.02000427246094,147.0399932861328,141.54685974121094,7332500,2019-02-26
146.5,147.49000549316406,145.9199981689453,147.22000122070312,141.72021484375,9731200,2019-02-27
147.25999450683594,148.82000732421875,147.22999572753906,148.1199951171875,142.5865478515625,6250200,2019-02-28
149.4600067138672,149.92999267578125,148.3800048828125,149.47000122070312,143.88612365722656,7016800,2019-03-01
150.07000732421875,150.19000244140625,146.9499969482422,147.9600067138672,142.43251037597656,6979700,2019-03-04
148.0,149.2899932861328,147.8300018310547,147.9499969482422,142.42291259765625,9678600,2019-03-05
148.0,148.52000427246094,147.4199981689453,147.80999755859375,142.2880859375,8186400,2019-03-06
147.25999450683594,147.80999755859375,146.0399932861328,146.8300018310547,141.34471130371094,8761700,2019-03-07
145.44000244140625,147.47999572753906,144.5,147.35000610351562,141.84527587890625,5168100,2019-03-08
148.11000061035156,150.97000122070312,148.02000427246094,150.6699981689453,145.04127502441406,9361500,2019-03-11
151.0,153.13999938964844,150.8699951171875,151.72999572753906,146.06167602539062,9465100,2019-03-12
152.3000030517578,154.0399932861328,152.0399932861328,152.47000122070312,146.77403259277344,8308900,2019-03-13
152.55999755859375,154.69000244140625,152.3000030517578,154.1999969482422,148.43939208984375,9364900,2019-03-14
153.72000122070312,156.82000732421875,153.36000061035156,155.4600067138672,149.65231323242188,20162000,2019-03-15
155.9199981689453,156.41000366210938,154.4199981689453,154.9600067138672,149.17103576660156,9689400,2019-03-18
155.9499969482422,155.9499969482422,154.13999938964844,154.58999633789062,148.81484985351562,9236100,2019-03-19
154.33999633789062,154.8699951171875,152.7100067138672,153.75,148.00619506835938,6391400,2019-03-20
153.32000732421875,156.67999267578125,153.30999755859375,155.8000030517578,149.97959899902344,7027100,2019-03-21
154.99000549316406,155.67999267578125,152.85000610351562,153.07000732421875,147.35165405273438,8119800,2019-03-22
152.36000061035156,154.05999755859375,151.5399932861328,153.02999877929688,147.31309509277344,7568000,2019-03-25
153.77000427246094,155.60000610351562,153.77000427246094,155.3000030517578,149.49830627441406,15594400,2019-03-26
155.47000122070312,155.86000061035156,153.36000061035156,154.22000122070312,148.45864868164062,12253800,2019-03-27
154.92999267578125,155.0800018310547,153.61000061035156,154.6699981689453,148.89183044433594,16902200,2019-03-28
155.72999572753906,156.2899932861328,154.92999267578125,156.19000244140625,150.35504150390625,12164400,2019-03-29
157.52999877929688,157.72999572753906,156.5500030517578,157.25999450683594,151.38511657714844,6420100,2019-04-01
157.66000366210938,158.14999389648438,156.75,157.77999877929688,151.88565063476562,6215100,2019-04-02
158.5500030517578,159.11000061035156,157.85000610351562,158.4600067138672,152.54025268554688,8209300,2019-04-03
158.52999877929688,158.69000244140625,156.52999877929688,157.63999938964844,151.75091552734375,5100200,2019-04-04
158.0,158.6300048828125,157.22999572753906,157.64999389648438,151.76046752929688,4178300,2019-04-05
157.5500030517578,157.85000610351562,156.32000732421875,157.75,151.85679626464844,5604700,2019-04-08
