Open,High,Low,Close,Adj Close,Volume,Date
150.99000549316406,155.75,150.8800048828125,154.8800048828125,149.21946716308594,58576700,2019-01-02
152.60000610351562,153.25999450683594,149.49000549316406,149.82000732421875,144.344482421875,74820200,2019-01-03
152.33999633789062,157.0,151.74000549316406,156.22999572753906,150.52012634277344,74709300,2019-01-04
156.6199951171875,158.86000061035156,156.11000061035156,158.08999633789062,152.31219482421875,52059300,2019-01-07
159.5399932861328,160.11000061035156,157.1999969482422,159.52000427246094,153.68992614746094,49388700,2019-01-08
160.13999938964844,161.52000427246094,159.47000122070312,160.82000732421875,154.94241333007812,46491700,2019-01-09
159.60000610351562,161.3699951171875,158.6999969482422,161.27999877929688,155.38558959960938,38943400,2019-01-10
160.3300018310547,160.86000061035156,159.7899932861328,160.69000244140625,154.81716918945312,30176600,2019-01-11
159.3300018310547,159.9600067138672,158.58999633789062,159.27000427246094,153.4490509033203,30710200,2019-01-14
160.0,162.60000610351562,159.91000366210938,162.3800048828125,156.44541931152344,40874200,2019-01-15
162.64999389648438,163.77999877929688,162.2899932861328,162.35000610351562,156.41648864746094,33812200,2019-01-16
161.8300018310547,164.36000061035156,161.57000732421875,163.6300048828125,157.6497039794922,39329000,2019-01-17
164.77999877929688,166.02000427246094,163.82000732421875,165.25,159.21051025390625,57183200,2019-01-18
164.05999755859375,164.13999938964844,160.75999450683594,161.94000244140625,156.02149963378906,56711700,2019-01-22
162.77000427246094,163.50999450683594,160.32000732421875,162.14999389648438,156.22377014160156,38106100,2019-01-23
162.67999267578125,163.44000244140625,162.05999755859375,163.1999969482422,157.2353973388672,32417800,2019-01-24
164.50999450683594,165.64999389648438,163.9499969482422,165.14999389648438,159.11415100097656,36515900,2019-01-25
163.02000427246094,163.1199951171875,161.75,163.11000061035156,157.14874267578125,33491200,2019-01-28
163.1999969482422,163.24000549316406,160.99000549316406,161.57000732421875,155.66500854492188,30784200,2019-01-29
163.39999389648438,166.27999877929688,162.88999938964844,165.67999267578125,159.62478637695312,41346500,2019-01-30
166.6999969482422,168.99000549316406,166.47000122070312,168.16000366210938,162.01414489746094,37258400,2019-01-31
167.3300018310547,168.60000610351562,166.99000549316406,167.4499969482422,161.3301239013672,32143700,2019-02-01
167.47999572753906,169.52999877929688,167.3300018310547,169.52999877929688,163.3340606689453,26718800,2019-02-04
169.75999450683594,171.22999572753906,169.69000244140625,171.02999877929688,164.77926635742188,28156400,2019-02-05
171.07000732421875,171.3699951171875,169.75,170.52000427246094,164.2879180908203,27970000,2019-02-06
169.02999877929688,169.4499969482422,166.9499969482422,168.22999572753906,162.08157348632812,42036200,2019-02-07
166.75999450683594,168.58999633789062,166.57000732421875,168.55999755859375,162.3995361328125,29020700,2019-02-08
169.1699981689453,169.5800018310547,167.97999572753906,168.39999389648438,162.24537658691406,21434100,2019-02-11
169.6300048828125,171.13999938964844,169.3300018310547,170.88999938964844,164.64434814453125,29722100,2019-02-12
171.64999389648438,172.16000366210938,170.82000732421875,171.00999450683594,164.75997924804688,26094100,2019-02-13
170.39999389648438,171.8300018310547,169.8300018310547,171.22000122070312,164.96231079101562,30326800,2019-02-14
172.52000427246094,172.55999755859375,171.13999938964844,171.94000244140625,165.65597534179688,32521700,2019-02-15
171.41000366210938,172.8000030517578,171.3800048828125,172.27999877929688,165.98355102539062,19487700,2019-02-19
172.39999389648438,173.0800018310547,171.32000732421875,172.25,165.9546661376953,32593000,2019-02-20
171.7899932861328,172.25999450683594,170.7100067138672,171.6199951171875,165.34767150878906,25207400,2019-02-21
171.99000549316406,173.00999450683594,171.89999389648438,172.88999938964844,166.57130432128906,27735400,2019-02-22
174.2100067138672,174.66000366210938,173.39999389648438,173.52000427246094,167.17822265625,32608800,2019-02-25
173.10000610351562,174.25,172.80999755859375,173.6999969482422,167.3516845703125,21939700,2019-02-26
172.89999389648438,173.8000030517578,171.75999450683594,173.58999633789062,167.2456817626953,25162000,2019-02-27
173.0500030517578,173.80999755859375,172.6999969482422,173.19000244140625,166.86032104492188,25085500,2019-02-28
174.44000244140625,174.64999389648438,173.17999267578125,174.38999938964844,168.01641845703125,31431200,2019-03-01
175.5399932861328,175.7899932861328,172.47000122070312,174.4199981689453,168.0453643798828,38063500,2019-03-04
174.5500030517578,175.08999633789062,173.69000244140625,174.5500030517578,168.17062377929688,22319900,2019-03-05
174.72000122070312,174.75,173.27999877929688,173.55999755859375,167.21681213378906,27194600,2019-03-06
173.1199951171875,173.17999267578125,170.7899932861328,171.42999267578125,165.16458129882812,39407400,2019-03-07
169.50999450683594,171.25999450683594,169.33999633789062,171.1699981689453,164.91415405273438,39303200,2019-03-08
171.8800048828125,174.85000610351562,171.85000610351562,174.72999572753906,168.3440399169922,30518400,2019-03-11
175.19000244140625,176.13999938964844,174.77000427246094,175.69000244140625,169.26895141601562,33953500,2019-03-12
176.60000610351562,177.92999267578125,176.35000610351562,177.00999450683594,170.54066467285156,42426100,2019-03-13
