Date,Adj Close,Close,High,Low,Open,Volume
2019-02-15 00:00:00+00:00,55.779296875,55.98149871826172,56.96500015258789,55.83599853515625,56.96500015258789,27826000
2019-02-19 00:00:00+00:00,56.12205123901367,56.32550048828125,56.48199844360352,55.83200073242188,55.83200073242188,21980000
2019-02-20 00:00:00+00:00,55.82711791992188,56.02949905395508,56.54650115966797,55.587501525878906,56.44400024414063,24090000
2019-02-21 00:00:00+00:00,55.011077880859375,55.21049880981445,55.95750045776367,54.89899826049805,55.93899917602539,33272000
2019-02-22 00:00:00+00:00,55.62635040283203,55.82799911499024,55.86249923706055,55.025001525878906,55.48500061035156,29436000
2019-02-25 00:00:00+00:00,55.66471099853516,55.86650085449219,56.27000045776367,55.70550155639648,56.09650039672852,26208000
2019-02-26 00:00:00+00:00,55.89786529541016,56.10049819946289,56.321998596191406,55.334999084472656,55.71849822998047,35026000
2019-02-27 00:00:00+00:00,55.941707611083984,56.14450073242188,56.2864990234375,55.428001403808594,55.70050048828125,22092000
2019-02-28 00:00:00+00:00,56.1240463256836,56.32749938964844,56.699501037597656,55.920501708984375,55.95000076293945,27422000
2019-03-01 00:00:00+00:00,57.21857833862305,57.42599868774414,57.5,56.54999923706055,56.54999923706055,34086000
2019-03-04 00:00:00+00:00,57.46269607543945,57.67100143432617,58.2760009765625,56.91249847412109,57.72800064086914,35490000
2019-03-05 00:00:00+00:00,58.24834442138672,58.45949935913086,58.824501037597656,57.6510009765625,57.79999923706055,40094000
2019-03-06 00:00:00+00:00,58.036617279052734,58.24700164794922,58.73699951171875,58.15250015258789,58.5880012512207,23602000
2019-03-07 00:00:00+00:00,57.334659576416016,57.54249954223633,58.17900085449219,57.08549880981445,58.025001525878906,30086000
2019-03-08 00:00:00+00:00,57.29081726074219,57.49850082397461,57.67250061035156,56.5099983215332,56.69499969482422,23694000
2019-03-11 00:00:00+00:00,58.75002670288086,58.9630012512207,58.99549865722656,57.57849884033203,57.59999847412109,30032000
2019-03-12 00:00:00+00:00,59.64627456665039,59.86249923706055,60.28549957275391,59.1150016784668,59.1150016784668,42220000
2019-03-13 00:00:00+00:00,59.7364501953125,59.95299911499024,60.35599899291992,59.89550018310547,60.29650115966797,25888000
2019-03-14 00:00:00+00:00,59.411128997802734,59.62649917602539,60.23500061035156,59.561500549316406,59.95100021362305,27302000
2019-03-15 00:00:00+00:00,59.30003356933594,59.51499938964844,60.08599853515625,59.35049819946289,59.900001525878906,51886000
2019-03-18 00:00:00+00:00,59.21284866333008,59.4275016784668,59.747501373291016,59.07400131225586,59.484500885009766,24442000
2019-03-19 00:00:00+00:00,59.90583801269531,60.12300109863281,60.170501708984375,59.47299957275391,59.58599853515625,29788000
2019-03-20 00:00:00+00:00,61.100006103515625,61.32149887084961,61.4995002746582,59.97949981689453,60.06999969482422,41508000
2019-03-21 00:00:00+00:00,61.583255767822266,61.80649948120117,61.821998596191406,60.82899856567383,61.0,28150000
2019-03-22 00:00:00+00:00,60.164398193359375,60.38249969482422,61.68149948120117,60.29999923706055,61.442501068115234,34422000
2019-03-25 00:00:00+00:00,59.65275192260742,59.86899948120117,60.47200012207031,59.5,59.97800064086914,27576000
2019-03-26 00:00:00+00:00,59.27711868286133,59.492000579833984,60.38249969482422,59.0880012512207,60.259498596191406,30752000
2019-03-27 00:00:00+00:00,58.68775177001953,58.9005012512207,59.59600067138672,58.21149826049805,59.59600067138672,29428000
2019-03-28 00:00:00+00:00,58.40179061889648,58.61349868774414,58.86249923706055,58.17150115966797,58.775001525878906,22402000
2019-03-29 00:00:00+00:00,58.631954193115234,58.84450149536133,59.19850158691406,58.31900024414063,59.00899887084961,30890000
2019-04-01 00:00:00+00:00,59.73246383666992,59.94900131225586,60.0099983215332,59.31800079345703,59.37699890136719,27706000
2019-04-02 00:00:00+00:00,60.05928039550781,60.277000427246094,60.29050064086914,59.5620002746582,60.00249862670898,18288000
2019-04-03 00:00:00+00:00,60.32183074951172,60.54050064086914,61.02999877929688,60.25400161743164,60.6349983215332,22180000
2019-04-04 00:00:00+00:00,60.75226974487305,60.97249984741211,61.02750015258789,60.45199966430664,60.56449890136719,21022000
2019-04-05 00:00:00+00:00,60.35371017456055,60.5724983215332,61.01950073242188,60.50149917602539,60.96500015258789,20012000
2019-04-08 00:00:00+00:00,60.1957893371582,60.41400146484375,60.6974983215332,60.23500061035156,60.55550003051758,21750000
2019-04-09 00:00:00+00:00,59.91729736328125,60.134498596191406,60.35749816894531,59.91899871826172,60.09450149536133,19668000
2019-04-10 00:00:00+00:00,60.1046142578125,60.3224983215332,60.446998596191406,60.03300094604492,60.25450134277344,15510000
2019-04-11 00:00:00+00:00,60.26104736328125,60.47949981689453,60.637001037597656,60.22700119018555,60.44499969482422,16998000
2019-04-12 00:00:00+00:00,60.91567993164063,61.13650131225586,61.15250015258789,60.66450119018555,60.78099822998047,24312000
2019-04-15 00:00:00+00:00,61.10498809814453,61.32649993896485,61.46500015258789,60.72800064086914,61.204498291015625,23796000
2019-04-16 00:00:00+00:00,61.37302017211914,61.59550094604492,61.79899978637695,61.25199890136719,61.5,22622000
2019-04-17 00:00:00+00:00,61.78303146362305,62.00699996948242,62.255001068115234,61.64500045776367,61.84999847412109,30366000
2019-04-18 00:00:00+00:00,61.84929275512695,62.07350158691406,62.297000885009766,61.97050094604492,62.25,24750000
2019-04-22 00:00:00+00:00,62.461570739746094,62.6879997253418,62.71699905395508,61.66849899291992,61.83349990844727,19084000
2019-04-23 00:00:00+00:00,63.30002975463867,63.52949905395508,63.72150039672852,62.5984992980957,62.83200073242188,31868000
2019-04-24 00:00:00+00:00,62.77493667602539,63.00249862670898,63.70000076293945,62.990501403808594,63.52949905395508,23396000
2019-04-25 00:00:00+00:00,63.13811874389648,63.367000579833984,63.63999938964844,62.900001525878906,63.51499938964844,31344000
2019-04-26 00:00:00+00:00,63.64029693603516,63.87099838256836,63.945499420166016,63.25,63.66899871826172,27228000
2019-04-29 00:00:00+00:00,64.5759048461914,64.80999755859375,64.84850311279297,63.58549880981445,64.02549743652344,72368000
2019-04-30 00:00:00+00:00,59.7314682006836,59.948001861572266,60.04899978637695,59.150001525878906,59.53150177001953,133178000
2019-05-01 00:00:00+00:00,58.454097747802734,58.66600036621094,59.962501525878906,58.58399963378906,59.875,74340000
2019-05-02 00:00:00+00:00,58.11482620239258,58.32550048828125,58.96900177001953,57.916500091552734,58.630001068115234,45098000
2019-05-03 00:00:00+00:00,59.26266860961914,59.477500915527344,59.56999969482422,58.6775016784668,58.87049865722656,41588000
2019-05-06 00:00:00+00:00,59.457462310791016,59.67300033569336,59.77149963378906,58.55799865722656,58.59999847412109,31774000
2019-05-07 00:00:00+00:00,58.730098724365234,58.94300079345703,59.73849868774414,58.25,59.29050064086914,36604000
2019-05-08 00:00:00+00:00,58.32755661010742,58.53900146484375,59.2135009765625,58.38150024414063,58.86449813842773,25520000
2019-05-09 00:00:00+00:00,58.18756103515625,58.39849853515625,58.70349884033203,57.73199844360352,58.130001068115234,29556000
2019-05-10 00:00:00+00:00,58.17112350463867,58.38199996948242,58.81399917602539,57.31850051879883,58.44200134277344,31650000
2019-05-13 00:00:00+00:00,56.62423324584961,56.829498291015625,57.5984992980957,56.275001525878906,57.262001037597656,45626000
2019-05-14 00:00:00+00:00,56.039852142333984,56.24300003051758,57.243499755859375,56.17649841308594,57.11600112915039,40392000
2019-05-15 00:00:00+00:00,58.328556060791016,58.540000915527344,58.915000915527344,56.06999969482422,56.12749862670898,59302000
2019-05-16 00:00:00+00:00,59.011077880859375,59.22499847412109,59.70800018310547,58.42250061035156,58.59199905395508,35308000
2019-05-17 00:00:00+00:00,58.2279167175293,58.43899917602539,59.31449890136719,58.32099914550781,58.791500091552734,25362000
2019-05-20 00:00:00+00:00,57.02627944946289,57.233001708984375,57.650001525878906,56.90700149536133,57.650001525878906,30602000
2019-05-21 00:00:00+00:00,57.51351165771485,57.72200012207031,57.900001525878906,57.16550064086914,57.7239990234375,20562000
2019-05-22 00:00:00+00:00,57.5837516784668,57.79249954223633,58.18899917602539,57.54999923706055,57.5625,18826000
2019-05-23 00:00:00+00:00,57.060150146484375,57.266998291015625,57.50249862670898,56.65800094604492,57.30350112915039,25214000
2019-05-24 00:00:00+00:00,56.72486877441406,56.93050003051758,57.71799850463867,56.83549880981445,57.59999847412109,18554000
2019-05-28 00:00:00+00:00,56.772193908691406,56.97800064086914,57.824501037597656,56.93349838256836,57.07400131225586,20948000
2019-05-29 00:00:00+00:00,55.79473876953125,55.99700164794922,56.75,55.59749984741211,56.6349983215332,36230000
2019-05-30 00:00:00+00:00,55.86797332763672,56.070499420166016,56.34000015258789,55.79499816894531,56.00749969482422,18088000
2019-05-31 00:00:00+00:00,55.12516784667969,55.32500076293945,55.66999816894531,55.16749954223633,55.28200149536133,31582000
2019-06-03 00:00:00+00:00,51.74940490722656,51.9370002746582,53.34999847412109,51.35150146484375,53.34650039672852,96890000
2019-06-04 00:00:00+00:00,52.5340576171875,52.7244987487793,52.922000885009766,51.80149841308594,52.2244987487793,60512000
2019-06-05 00:00:00+00:00,52.0433349609375,52.23199844360352,52.84049987792969,51.650001525878906,52.75,46988000
2019-06-06 00:00:00+00:00,52.19878005981445,52.38800048828125,52.5,51.7755012512207,52.31050109863281,29020000
2019-06-07 00:00:00+00:00,53.22555160522461,53.41849899291992,53.67150115966797,52.557498931884766,52.7140007019043,43828000
2019-06-10 00:00:00+00:00,53.94245910644531,54.13800048828125,54.742000579833984,53.76399993896485,53.84999847412109,28510000
2019-06-11 00:00:00+00:00,53.85676193237305,54.05199813842773,55.20050048828125,53.97850036621094,54.8494987487793,33508000
2019-06-12 00:00:00+00:00,53.76011657714844,53.95500183105469,54.1259994506836,53.47999954223633,53.997501373291016,23670000
2019-06-13 00:00:00+00:00,54.35346221923828,54.55049896240234,54.829498291015625,54.12850189208984,54.23550033569336,20814000
2019-06-14 00:00:00+00:00,54.11881256103516,54.31499862670898,54.73799896240234,54.07400131225586,54.48699951171875,24582000
2019-06-17 00:00:00+00:00,54.49694061279297,54.69449996948242,55.06399917602539,54.400001525878906,54.45500183105469,19770000
2019-06-18 00:00:00+00:00,55.06239700317383,55.262001037597656,55.93899917602539,55.03950119018555,55.57500076293945,34526000
2019-06-19 00:00:00+00:00,55.026023864746094,55.22549819946289,55.47150039672852,54.80149841308594,55.36199951171875,26714000
2019-06-20 00:00:00+00:00,55.45895385742188,55.65999984741211,56.13600158691406,55.34999847412109,56.084999084472656,24018000
2019-06-21 00:00:00+00:00,56.06525802612305,56.26850128173828,56.32849884033203,55.48600006103516,55.49300003051758,50774000
2019-06-24 00:00:00+00:00,55.63332748413086,55.834999084472656,56.17850112915039,55.66550064086914,56.0,24236000
2019-06-25 00:00:00+00:00,54.18258666992188,54.37900161743164,55.78499984741211,54.22999954223633,55.75400161743164,31644000
2019-06-26 00:00:00+00:00,53.820892333984375,54.01599884033203,54.75600051879883,53.68450164794922,54.54999923706055,34698000
2019-06-27 00:00:00+00:00,53.63706207275391,53.83150100708008,54.42300033569336,53.79249954223633,54.337501525878906,24078000
2019-06-28 00:00:00+00:00,53.9444465637207,54.13999938964844,54.13999938964844,53.68999862670898,53.86149978637695,33672000
2019-07-01 00:00:00+00:00,54.80134201049805,55.0,55.429500579833984,54.76649856567383,55.05199813842773,29196000
2019-07-02 00:00:00+00:00,55.4290657043457,55.630001068115234,55.64450073242188,54.98350143432617,55.24150085449219,20630000
2019-07-03 00:00:00+00:00,55.94669342041016,56.14950180053711,56.39950180053711,55.74250030517578,55.92499923706055,20154000
2019-07-05 00:00:00+00:00,56.4289436340332,56.63349914550781,56.73249816894531,55.875,55.96849822998047,29794000
2019-07-08 00:00:00+00:00,55.6378059387207,55.839500427246094,56.36050033569336,55.5880012512207,56.29349899291992,29888000
2019-07-09 00:00:00+00:00,56.01145553588867,56.214500427246094,56.39300155639648,55.35749816894531,55.51599884033203,29472000
2019-07-10 00:00:00+00:00,56.839454650878906,57.045501708984375,57.117000579833984,56.53300094604492,56.61600112915039,30710000
2019-07-11 00:00:00+00:00,56.99737930297852,57.20399856567383,57.6619987487793,56.97650146484375,57.30799865722656,26004000
2019-07-12 00:00:00+00:00,57.060150146484375,57.266998291015625,57.375,56.928001403808594,57.14649963378906,21878000
2019-07-15 00:00:00+00:00,57.31772232055664,57.5255012512207,57.53400039672852,57.0,57.266998291015625,21164000
2019-07-16 00:00:00+00:00,57.46468353271485,57.67300033569336,57.92900085449219,57.33649826049805,57.33649826049805,25352000
2019-07-17 00:00:00+00:00,57.12989807128906,57.33700180053711,57.922000885009766,57.33100128173828,57.54600143432617,19538000
2019-07-18 00:00:00+00:00,57.15481185913086,57.36199951171875,57.40850067138672,56.64300155639648,57.09999847412109,25450000
2019-07-19 00:00:00+00:00,56.37314224243164,56.57749938964844,57.57899856567383,56.5625,57.46599960327149,23184000
2019-07-22 00:00:00+00:00,56.75475692749024,56.96049880981445,57.0009994506836,56.260501861572266,56.77349853515625,28914000
2019-07-23 00:00:00+00:00,57.19516372680664,57.40250015258789,57.44300079345703,56.64250183105469,57.17250061035156,20648000
2019-07-24 00:00:00+00:00,56.78066635131836,56.98649978637695,57.27299880981445,56.42549896240234,56.63100051879883,27192000
2019-07-25 00:00:00+00:00,56.59185409545898,56.797000885009766,57.179500579833984,56.18550109863281,56.9474983215332,54762000
2019-07-26 00:00:00+00:00,62.03611755371094,62.26100158691406,63.41949844360352,61.400001525878906,61.400001525878906,121216000
2019-07-29 00:00:00+00:00,61.86772537231445,62.09199905395508,62.449501037597656,61.5099983215332,62.125,41382000
2019-07-30 00:00:00+00:00,61.17822647094727,61.400001525878906,61.84550094604492,61.26599884033203,61.34999847412109,28616000
2019-07-31 00:00:00+00:00,60.68999481201172,60.90999984741211,61.74549865722656,60.40900039672852,61.243499755859375,39960000
2019-08-01 00:00:00+00:00,60.370155334472656,60.5890007019043,61.81499862670898,60.34999847412109,60.88150024414063,35426000
2019-08-02 00:00:00+00:00,59.599945068359375,59.81600189208984,60.47499847412109,59.5,60.150001525878906,34910000
2019-08-05 00:00:00+00:00,57.528953552246094,57.73749923706055,58.84400177001953,57.13750076293945,58.64849853515625,47840000
2019-08-06 00:00:00+00:00,58.342506408691406,58.55400085449219,59.06999969482422,58.07649993896485,58.2760009765625,36014000
2019-08-07 00:00:00+00:00,58.5831298828125,58.795501708984375,58.993499755859375,57.54199981689453,57.88999938964844,30686000
2019-08-08 00:00:00+00:00,60.0916633605957,60.30950164794922,60.31399917602539,58.70000076293945,59.32149887084961,30116000
2019-08-09 00:00:00+00:00,59.23028564453125,59.44499969482422,60.22299957275391,59.24449920654297,59.9995002746582,20418000
2019-08-12 00:00:00+00:00,58.51288604736328,58.72499847412109,59.28049850463867,58.43600082397461,59.0,22064000
2019-08-13 00:00:00+00:00,59.62036895751953,59.83649826049805,60.27149963378906,58.64950180053711,58.71749877929688,28434000
2019-08-14 00:00:00+00:00,58.00223922729492,58.212501525878906,59.13949966430664,58.05350112915039,58.80350112915039,35430000
2019-08-15 00:00:00+00:00,58.25482177734375,58.46599960327149,58.82099914550781,58.150001525878906,58.42150115966797,28506000
2019-08-16 00:00:00+00:00,58.74753189086914,58.96049880981445,59.19200134277344,58.650001525878906,59.03950119018555,24916000
2019-08-19 00:00:00+00:00,59.8051986694336,60.02199935913086,60.46950149536133,59.52000045776367,59.59149932861328,24450000
2019-08-20 00:00:00+00:00,58.96275329589844,59.17649841308594,59.900001525878906,59.15250015258789,59.76750183105469,20206000
2019-08-21 00:00:00+00:00,59.36380386352539,59.57899856567383,60.02799987792969,59.39599990844727,59.79100036621094,14152000
2019-08-22 00:00:00+00:00,59.36081314086914,59.57600021362305,59.93899917602539,58.945499420166016,59.68999862670898,17352000
2019-08-23 00:00:00+00:00,57.47066879272461,57.67900085449219,59.78350067138672,57.5,59.25849914550781,36254000
2019-08-26 00:00:00+00:00,58.34748077392578,58.55899810791016,58.59299850463867,57.74250030517578,57.97249984741211,21166000
2019-08-27 00:00:00+00:00,58.32955551147461,58.54100036621094,59.25,58.22800064086914,59.150001525878906,23460000
2019-08-28 00:00:00+00:00,58.47552108764648,58.6875,58.92499923706055,58.01250076293945,58.243499755859375,16810000
2019-08-29 00:00:00+00:00,59.49632263183594,59.71200180053711,59.95949935913086,59.26399993896485,59.32099914550781,19636000
2019-08-30 00:00:00+00:00,59.31149291992188,59.5265007019043,60.01750183105469,59.2859992980957,60.01750183105469,18064000
2019-09-03 00:00:00+00:00,58.26628494262695,58.477500915527344,59.45399856567383,58.18550109863281,59.09249877929688,25908000
2019-09-04 00:00:00+00:00,58.89997863769531,59.11349868774414,59.24399948120117,58.57649993896485,58.97249984741211,21312000
2019-09-05 00:00:00+00:00,60.39057922363281,60.609500885009766,60.70000076293945,59.634498596191406,59.68299865722656,26394000
2019-09-06 00:00:00+00:00,60.098140716552734,60.31600189208984,60.647499084472656,60.16299819946289,60.45700073242188,18972000
2019-09-09 00:00:00+00:00,60.04582977294922,60.26350021362305,61.02750015258789,59.65850067138672,60.354000091552734,31854000
2019-09-10 00:00:00+00:00,60.06725311279297,60.28499984741211,60.5,59.80049896240234,59.804500579833984,27922000
2019-09-11 00:00:00+00:00,60.779666900634766,61.0,61.12350082397461,60.11399841308594,60.19449996948242,23522000
2019-09-12 00:00:00+00:00,61.52546691894531,61.74850082397461,62.12099838256836,61.12799835205078,61.17350006103516,31644000
2019-09-13 00:00:00+00:00,61.77755355834961,62.00149917602539,62.0525016784668,61.354000091552734,61.605499267578125,23676000
2019-09-16 00:00:00+00:00,61.35906982421875,61.58150100708008,61.95100021362305,61.259498596191406,61.52199935913086,28218000
2019-09-17 00:00:00+00:00,61.27188491821289,61.49399948120117,61.75,61.16749954223633,61.58150100708008,20806000
2019-09-18 00:00:00+00:00,61.40988159179688,61.63249969482422,61.8120002746582,60.82350158691406,61.512001037597656,17440000
2019-09-19 00:00:00+00:00,61.71378326416016,61.9375,62.21699905395508,61.615501403808594,61.61600112915039,16554000
2019-09-20 00:00:00+00:00,61.26989364624024,61.492000579833984,62.13999938964844,61.17900085449219,61.68199920654297,37692000
2019-09-23 00:00:00+00:00,61.51152038574219,61.734500885009766,61.98400115966797,61.18899917602539,61.32849884033203,20798000
2019-09-24 00:00:00+00:00,60.69646835327149,60.916500091552734,62.355499267578125,60.53200149536133,62.0,35804000
2019-09-25 00:00:00+00:00,62.07198333740234,62.297000885009766,62.4010009765625,60.459999084472656,60.80049896240234,26798000
2019-09-26 00:00:00+00:00,61.89014434814453,62.11449813842773,62.23350143432617,61.59099960327149,62.10699844360352,23166000
2019-09-27 00:00:00+00:00,61.07609176635742,61.29750061035156,62.2495002746582,60.7599983215332,62.14149856567383,34122000
2019-09-30 00:00:00+00:00,60.83646011352539,61.05699920654297,61.37049865722656,60.67100143432617,61.02999877929688,24470000
2019-10-01 00:00:00+00:00,60.08219528198242,60.29999923706055,61.64300155639648,60.27750015258789,61.1245002746582,24504000
2019-10-02 00:00:00+00:00,58.68326950073242,58.89599990844727,59.9379997253418,58.63150024414063,59.82500076293945,33030000
2019-10-03 00:00:00+00:00,59.25669097900391,59.47150039672852,59.54999923706055,58.15700149536133,59.16699981689453,28368000
2019-10-04 00:00:00+00:00,60.32929992675781,60.54800033569336,60.62300109863281,59.54850006103516,59.714500427246094,24282000
2019-10-07 00:00:00+00:00,60.19428634643555,60.41249847412109,60.945499420166016,60.21799850463867,60.34999847412109,17040000
2019-10-08 00:00:00+00:00,59.29156494140625,59.50650024414063,60.34349822998047,59.4739990234375,59.9384994506836,20086000
2019-10-09 00:00:00+00:00,59.90284729003906,60.119998931884766,60.42300033569336,59.90599822998047,60.06650161743164,15948000
2019-10-10 00:00:00+00:00,60.255069732666016,60.4734992980957,60.78099822998047,59.89300155639648,59.93000030517578,12842000
2019-10-11 00:00:00+00:00,60.56594467163086,60.78549957275391,61.4375,60.68199920654297,61.20149993896485,22330000
2019-10-14 00:00:00+00:00,60.66857147216797,60.88850021362305,61.29399871826172,60.59400177001953,60.69449996948242,13296000
2019-10-15 00:00:00+00:00,61.88765335083008,62.11199951171875,62.35649871826172,61.04600143432617,61.07500076293945,27584000
2019-10-16 00:00:00+00:00,61.925514221191406,62.150001525878906,62.70949935913086,61.92649841308594,62.09049987792969,22986000
2019-10-17 00:00:00+00:00,62.41374588012695,62.63999938964844,63.1875,62.493499755859375,62.56999969482422,20958000
2019-10-18 00:00:00+00:00,61.99576187133789,62.22050094604492,62.90549850463867,62.00699996948242,62.734500885009766,31624000
2019-10-21 00:00:00+00:00,61.98928451538086,62.2140007019043,62.67549896240234,61.9995002746582,62.435001373291016,18094000
2019-10-22 00:00:00+00:00,61.83584213256836,62.060001373291016,62.436500549316406,61.99250030517578,62.2239990234375,22862000
2019-10-23 00:00:00+00:00,62.65437316894531,62.88150024414063,62.902000427246094,62.010501861572266,62.010501861572266,21282000
2019-10-24 00:00:00+00:00,62.72810745239258,62.95550155639648,63.14500045776367,62.61750030517578,62.95550155639648,20224000
2019-10-25 00:00:00+00:00,62.98666763305664,63.21500015258789,63.400001525878906,62.45750045776367,62.59999847412109,27104000
2019-10-28 00:00:00+00:00,64.2162094116211,64.4489974975586,64.96199798583984,63.615501403808594,63.75,65428000
2019-10-29 00:00:00+00:00,62.80532836914063,63.03300094604492,64.04000091552734,62.78049850463867,63.79999923706055,52654000
2019-10-30 00:00:00+00:00,62.807315826416016,63.03499984741211,63.4010009765625,62.532501220703125,62.75749969482422,29204000
2019-10-31 00:00:00+00:00,62.71266174316406,62.93999862670898,63.32600021362305,62.4739990234375,63.0,31904000
2019-11-01 00:00:00+00:00,63.38272857666016,63.61249923706055,63.650001525878906,62.98550033569336,63.290000915527344,28812000
2019-11-04 00:00:00+00:00,64.24759674072266,64.48049926757812,64.625,63.80550003051758,63.80550003051758,30632000
2019-11-05 00:00:00+00:00,64.3387680053711,64.5719985961914,64.86199951171875,64.46900177001953,64.55999755859375,25148000
2019-11-06 00:00:00+00:00,64.31734466552734,64.55049896240234,64.64949798583984,64.1135025024414,64.50450134277344,24626000
2019-11-07 00:00:00+00:00,65.11096954345703,65.34700012207031,66.13249969482422,64.6875,64.71399688720703,45140000
2019-11-08 00:00:00+00:00,65.2136001586914,65.44999694824219,65.85549926757812,65.07599639892578,65.07599639892578,30392000
2019-11-11 00:00:00+00:00,64.67953491210938,64.91400146484375,65.24500274658203,64.79350280761719,65.19999694824219,17234000
2019-11-12 00:00:00+00:00,64.626220703125,64.8604965209961,65.46749877929688,64.71199798583984,64.92849731445312,28852000
2019-11-13 00:00:00+00:00,64.57491302490234,64.80899810791016,65.1259994506836,64.60749816894531,64.65899658203125,20538000
2019-11-14 00:00:00+00:00,65.22106170654297,65.4574966430664,65.78600311279297,64.6969985961914,64.75,28948000
2019-11-15 00:00:00+00:00,66.43616485595703,66.677001953125,66.677001953125,65.59449768066406,65.75250244140625,39286000
2019-11-18 00:00:00+00:00,65.7536392211914,65.99199676513672,66.69599914550781,65.80799865722656,66.61699676513672,27984000
2019-11-19 00:00:00+00:00,65.3924560546875,65.62950134277344,66.33149719238281,65.5885009765625,66.33149719238281,21864000
2019-11-20 00:00:00+00:00,64.8578872680664,65.09300231933594,65.6604995727539,64.46050262451172,65.56800079345703,28892000
2019-11-21 00:00:00+00:00,64.77220153808594,65.00700378417969,65.55599975585938,64.5374984741211,64.9625015258789,25546000
2019-11-22 00:00:00+00:00,64.44986724853516,64.68350219726562,65.34500122070312,64.46800231933594,65.1500015258789,27776000
2019-11-25 00:00:00+00:00,65.04620361328125,65.28199768066406,65.52050018310547,64.78050231933594,64.81300354003906,23590000
2019-11-26 00:00:00+00:00,65.41287994384766,65.6500015258789,65.70050048828125,65.2020034790039,65.49549865722656,21910000
2019-11-27 00:00:00+00:00,65.3695297241211,65.60649871826172,65.88200378417969,65.47350311279297,65.77100372314453,18808000
2019-11-29 00:00:00+00:00,64.96897888183594,65.20449829101562,65.49749755859375,65.1614990234375,65.33000183105469,12802000
